epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
52,9613.49,1.12817,0.55801,0.00348,0.80955,0.80031,0.85087,0.57456,1.25534,0.78734,0.00458,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
53,9795.04,1.16923,0.57201,0.00343,0.85068,0.76598,0.8495,0.56768,1.25577,0.77023,0.00456,0.0220299,0.00734332,0.0220299,0.00734332,0.0220299,0.00734332,0.0220299,0.00734332
54,9977.2,1.151,0.57353,0.00351,0.86718,0.78473,0.8462,0.57089,1.26474,0.78238,0.00465,0.0217528,0.00725094,0.0217528,0.00725094,0.0217528,0.00725094,0.0217528,0.00725094
55,10160.5,1.14856,0.56341,0.00335,0.85596,0.7901,0.84754,0.56796,1.25465,0.7757,0.00454,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
56,10344.3,1.15256,0.57089,0.00343,0.87286,0.76575,0.84918,0.56766,1.2569,0.78282,0.00456,0.02119,0.00706335,0.02119,0.00706335,0.02119,0.00706335,0.02119,0.00706335
57,10528.5,1.12077,0.54683,0.00339,0.84745,0.79748,0.84581,0.57,1.24432,0.78447,0.00454,0.0209046,0.0069682,0.0209046,0.0069682,0.0209046,0.0069682,0.0209046,0.0069682
58,10711.8,1.13644,0.55674,0.00333,0.87941,0.7826,0.84904,0.57656,1.25289,0.7728,0.00452,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
59,10894.8,1.10344,0.54538,0.00334,0.82603,0.81892,0.85146,0.57904,1.23461,0.76404,0.00449,0.0203263,0.00677543,0.0203263,0.00677543,0.0203263,0.00677543,0.0203263,0.00677543
60,11077.5,1.09526,0.53373,0.00332,0.86124,0.78337,0.84384,0.56915,1.22991,0.79029,0.00448,0.0200337,0.00667789,0.0200337,0.00667789,0.0200337,0.00667789,0.0200337,0.00667789
61,11260,1.0748,0.52997,0.00323,0.86785,0.78766,0.83696,0.56938,1.23269,0.81386,0.00447,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
62,11443.4,1.08297,0.53152,0.00321,0.8612,0.8084,0.85232,0.577,1.2445,0.7875,0.00455,0.0194421,0.00648071,0.0194421,0.00648071,0.0194421,0.00648071,0.0194421,0.00648071
63,11626.7,1.06615,0.52272,0.00327,0.87218,0.79717,0.84849,0.57217,1.24322,0.78816,0.00452,0.0191435,0.00638115,0.0191435,0.00638115,0.0191435,0.00638115,0.0191435,0.00638115
64,11809.8,1.04585,0.51184,0.00313,0.85293,0.80072,0.85049,0.57021,1.23613,0.78763,0.00446,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
65,11992.7,1.04191,0.49044,0.00304,0.84897,0.80976,0.85221,0.57571,1.22604,0.78247,0.00445,0.018541,0.00618034,0.018541,0.00618034,0.018541,0.00618034,0.018541,0.00618034
66,12176.2,1.0424,0.50507,0.00315,0.87269,0.80403,0.85267,0.57754,1.23289,0.78133,0.00444,0.0182375,0.00607916,0.0182375,0.00607916,0.0182375,0.00607916,0.0182375,0.00607916
67,12359,1.03961,0.50016,0.00302,0.85099,0.80883,0.84844,0.57772,1.22092,0.77996,0.00441,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
68,12541.1,1.037,0.50067,0.00301,0.8496,0.82028,0.85458,0.58136,1.22742,0.7931,0.00442,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551
69,12724.4,1.01657,0.48284,0.003,0.8568,0.81019,0.85028,0.57747,1.2257,0.78399,0.00445,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311
70,12906.8,1.01076,0.47698,0.00299,0.8567,0.81118,0.84789,0.57636,1.21448,0.80279,0.0044,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
71,13091.3,1.00668,0.4714,0.00291,0.84158,0.82014,0.84364,0.57736,1.21306,0.7936,0.00438,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742
72,13274.4,1.0072,0.48436,0.00296,0.8876,0.7889,0.85041,0.58033,1.21237,0.78604,0.00436,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421
73,13457.2,0.97746,0.4642,0.00288,0.86716,0.77925,0.84165,0.57665,1.21024,0.80672,0.00438,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
74,13640.3,0.98452,0.46156,0.0028,0.84671,0.80925,0.84657,0.58151,1.20237,0.81166,0.00435,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728
75,13823.2,0.95862,0.45423,0.00281,0.84713,0.81881,0.85449,0.58436,1.20256,0.80194,0.00435,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366
76,14008.7,0.96038,0.45276,0.00281,0.85747,0.79994,0.85077,0.58703,1.20201,0.80291,0.00434,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,14192.8,0.95696,0.45258,0.00279,0.85104,0.80548,0.85434,0.58709,1.20147,0.78568,0.00433,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634
78,14377.7,0.96107,0.44524,0.00267,0.85177,0.81037,0.84678,0.58157,1.19988,0.81151,0.00433,0.0145281,0.00484272,0.0145281,0.00484272,0.0145281,0.00484272,0.0145281,0.00484272
